doc_id	split	source_file	brat_txt_path	brat_ann_path	sentence_count	entity_count	sha256_txt	sha256_ann	has_released_text	source_title	doi	pmid	pmcid	wos_accession	publication_year	journal	abstract_licence_status	source_selection_query_id	source_metadata_status
1563	train	0text1563.txt	data/brat_core/eval/0text1563.txt	data/brat_core/eval/0text1563.ann	28	194	236b44a68b3bc35be44c2c7adce1397c8dad36b7bac432124114d9bfd607bcae	4f1bb31e5a212c044bf4c21a3a0f126688fe9abbe3104f08f764a34048f0d253	yes	Combined Biomarker Prognosis of Mild Cognitive Impairment: An 11-Year Follow-Up Study in the Alzheimer's Disease Neuroimaging Initiative.	10.3233/jad-181243	30958366	PMC8906222	not_available_in_current_archive	2019	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1564	test	0text1564.txt	data/brat_core/eval/0text1564.txt	data/brat_core/eval/0text1564.ann	30	294	7949c57dfdfca9d4383d56e69390083c1dc71673cefc803aa99e385f4b72d682	a333726b8312bdde9fa2a3735153e6bf699eb1060605b12d1f0ff9c613918048	yes	The Influence of 24-h Ambulatory Blood Pressure on Cognitive Function and Neuropathological Biomarker in Patients With Alzheimer's Disease.	10.3389/fnagi.2022.909582	35813940	PMC9257169	not_available_in_current_archive	2022	Frontiers in aging neuroscience	include_text	not_available_in_current_archive	high
1565	train	0text1565.txt	data/brat_core/eval/0text1565.txt	data/brat_core/eval/0text1565.ann	20	148	84beef59047b07161ca6f68711b2dca61c48c55a7d85af7d00ee3c9ed5ca26e8	6116fc1c3464f1dfda5e6e02317223603863b4c1cf0d28e9afd431655548069a	yes	Validity of cingulate-precuneus-temporo-parietal hypometabolism for single-subject diagnosis of biomarker-proven atypical variants of Alzheimer's Disease.	10.1007/s00415-022-11086-y	35347453	PMC9293827	not_available_in_current_archive	2022	Journal of neurology	include_text	not_available_in_current_archive	high
1566	test	0text1566.txt	data/brat_core/eval/0text1566.txt	data/brat_core/eval/0text1566.ann	18	198	19974fadff37a7b0a02ce161cb5212a06f8c33f8822513ed7d87f6d5ef966065	e990f45d5c37d70d7e20c7951120862f9a77b5ad052e34533f23e117dfa1fb1a	yes	Adverse Vascular Risk Relates to Cerebrospinal Fluid Biomarker Evidence of Axonal Injury in the Presence of Alzheimer's Disease Pathology.	10.3233/jad-190077	31381510	PMC6877290	not_available_in_current_archive	2019	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1567	train	0text1567.txt	data/brat_core/eval/0text1567.txt	data/brat_core/eval/0text1567.ann	20	132	aaaa6fa85721f256ab937b8d88121606e746eb92a605625128dbe9b6aa87f6a1	7ed91075d0db3087079a57cc04cdb40ba3ce21064a7610bd3a0f056f4dbe05ae	yes	Technical Performance Evaluation of Olink Proximity Extension Assay for Blood-Based Biomarker Discovery in Longitudinal Studies of Alzheimer's Disease.	10.3389/fneur.2022.889647	35734478	PMC9207419	not_available_in_current_archive	2022	Frontiers in neurology	include_text	not_available_in_current_archive	high
1568	train	0text1568.txt	data/brat_core/eval/0text1568.txt	data/brat_core/eval/0text1568.ann	30	264	b711874652d831fe698465591c696ebaef3086cda04b301d69292f8c493ed6ee	d5f51f2dae1a19a0a2b524c964aa569a9f02fd51e509c8e60ef896b6003a4d3a	yes	Longitudinal Intraindividual Cognitive Variability Is Associated With Reduction in Regional Cerebral Blood Flow Among Alzheimer's Disease Biomarker-Positive Older Adults.	10.3389/fnagi.2022.859873	35875798	PMC9300445	not_available_in_current_archive	2022	Frontiers in aging neuroscience	include_text	not_available_in_current_archive	high
1569	train	0text1569.txt	data/brat_core/eval/0text1569.txt	data/brat_core/eval/0text1569.ann	44	394	6f30e0673cd4a4424aafa5b4fa53b5d0b103a21ed6956817f8b9d678469494dc	cf0493632f31406df3a74414ffbed88cf7aebe45b22c39047cefeefc055bd2b6	yes	Findings of Efficacy, Safety, and Biomarker Outcomes of Atabecestat in Preclinical Alzheimer Disease: A Truncated Randomized Phase 2b/3 Clinical Trial.	10.1001/jamaneurol.2020.4857	33464300	PMC7816119	not_available_in_current_archive	2021	JAMA neurology	exclude_text	not_available_in_current_archive	high
1570	train	0text1570.txt	data/brat_core/eval/0text1570.txt	data/brat_core/eval/0text1570.ann	18	188	dde48996e218d441e867c296e1fe1066bb499565e43074da7dcec3fda0c0ace1	db1d35db49736ecd4be197f0637650b1aa5291c091b9c2a78d54242bd130ee93	yes	Tau Protein is Associated with Longitudinal Memory Decline in Cognitively Healthy Subjects with Normal Alzheimer's Disease Cerebrospinal Fluid Biomarker Levels.	10.3233/jad-190046	31177219	not_available_in_current_archive	not_available_in_current_archive	2019	Journal of Alzheimer's disease : JAD	include_text	not_available_in_current_archive	high
1571	train	0text1571.txt	data/brat_core/eval/0text1571.txt	data/brat_core/eval/0text1571.ann	14	80	c6d0187cc29988f555143a67e8472c2f6a8c86c06465f89f2395c93d92de9689	351909e11dcca79ae33e4c71d84c656ee31cbe7f0eb0832e173f2fdca6c53491	yes	Impaired Parahippocampal Gyrus-Orbitofrontal Cortex Circuit Associated with Visuospatial Memory Deficit as a Potential Biomarker and Interventional Approach for Alzheimer Disease.	10.1007/s12264-020-00498-3	32350798	PMC7410893	not_available_in_current_archive	2020	Neuroscience bulletin	exclude_text	not_available_in_current_archive	high
1572	train	0text1572.txt	data/brat_core/eval/0text1572.txt	data/brat_core/eval/0text1572.ann	30	190	50b86c993b83098a9c389b62236bce9260ca82e6a9793909852c408e9d97d5e4	c12f731a30c85d1a5ca839cd987fddef701d6aad96f7c74a164f55d4269087aa	yes	Are Linear Measurements of the Nucleus Basalis of Meynert Suitable as a Diagnostic Biomarker in Mild Cognitive Impairment and Alzheimer Disease?	10.3174/ajnr.a6313	31727757	PMC6975347	not_available_in_current_archive	2019	AJNR. American journal of neuroradiology	include_text	not_available_in_current_archive	high
1573	train	0text1573.txt	data/brat_core/eval/0text1573.txt	data/brat_core/eval/0text1573.ann	19	190	9f6cecb308389acd6ac92d4f99c4f2aaaa598734e47a3730333e7969758f3d76	48c7e3e949c466e27e4ca9e5147ce1c8ca497f1180519d10ef60c645b7932b75	yes	Association of Apolipoprotein E ɛ4 Allele With Clinical and Multimodal Biomarker Changes of Alzheimer Disease in Adults With Down Syndrome.	10.1001/jamaneurol.2021.1893	34228042	PMC8261691	not_available_in_current_archive	2021	JAMA neurology	include_text	not_available_in_current_archive	high
1574	test	0text1574.txt	data/brat_core/eval/0text1574.txt	data/brat_core/eval/0text1574.ann	18	221	a021c0b24eca309cf465e7bd8289e1007aae110e69470c3196976bd98e46b39e	32d8156fd26c1a077452e16b974987265dfa03e333fb97974b4e6bf45b57c243	yes	Blood phosphorylated tau 181 as a biomarker for Alzheimer's disease: a diagnostic performance and prediction modelling study using data from four prospective cohorts.	10.1016/s1474-4422(20)30071-5	32333900	not_available_in_current_archive	not_available_in_current_archive	2020	The Lancet. Neurology	exclude_text	not_available_in_current_archive	high
1575	train	0text1575.txt	data/brat_core/eval/0text1575.txt	data/brat_core/eval/0text1575.ann	16	153	4350832cfece6a4874898404f9a2b1e4e3177cf3cd9cf39b5f448263c6bf81e3	3103d874cb1f750b5023a188e684d0a8a1bdf409b3677f53de562b36d9bad7f7	yes	Amyloid-β misfolding as a plasma biomarker indicates risk for future clinical Alzheimer's disease in individuals with subjective cognitive decline.	10.1186/s13195-020-00738-8	33357241	PMC7761044	not_available_in_current_archive	2020	Alzheimer's research & therapy	include_text	not_available_in_current_archive	high
1576	train	0text1576.txt	data/brat_core/eval/0text1576.txt	data/brat_core/eval/0text1576.ann	7	42	c2c53a56879c86e04d331b913ab8c98de4ce0cf666697a1555d8342f1d8efc18	ae832920754deaede78e8fe37d1c15e3809bbc2a34290475c6c6c811ac51d349	yes	Disclosure of preclinical Alzheimer's disease biomarker results in research and clinical settings: Why, how, and what we still need to know.	10.1002/dad2.12150	33665341	PMC7896633	not_available_in_current_archive	2021	Alzheimer's & dementia (Amsterdam, Netherlands)	exclude_text	not_available_in_current_archive	high
1577	train	0text1577.txt	data/brat_core/eval/0text1577.txt	data/brat_core/eval/0text1577.ann	15	95	c8ef749b1df5e9c1e5abc68a781c5705252ea15b0d0d1e362f622613db63ace7	4d445a6b9c68ab7fbac28b8517d38e3fd08278261ea190bcdf3ff0c27ff41449	yes	Bioinformatics investigation on blood-based gene expressions of Alzheimer's disease revealed ORAI2 gene biomarker susceptibility: An explainable artificial intelligence-based approach.	10.1007/s11011-023-01171-0	36809524	PMC9942063	not_available_in_current_archive	2023	Metabolic brain disease	include_text	not_available_in_current_archive	high
1578	train	0text1578.txt	data/brat_core/eval/0text1578.txt	data/brat_core/eval/0text1578.ann	15	166	2f69167233b91043de5c0ccc278ce7071bb32fa2b5748446c2614b192e8fa3fb	7cfd4db92cdb15963d58d8aa945fc1496aadfaf26f29b1930c30d293d370db5e	yes	Cerebro-spinal fluid biomarker levels: phosphorylated tau (T) and total tau (N) as markers for rate of progression in Alzheimer's disease.	10.1186/s12883-019-1591-0	31918679	PMC6951013	not_available_in_current_archive	2020	BMC neurology	include_text	not_available_in_current_archive	high
1579	train	0text1579.txt	data/brat_core/eval/0text1579.txt	data/brat_core/eval/0text1579.ann	11	120	b836c3ac2894b590120a8f438def023018c0828bbdaeb7008ae9a1715252aaa4	93347ead6afeb68d077606056222c3c52b346add9eebf287d38799297fdccb83	yes	A biomarker-validated time scale in years of disease progression has identified early- and late-onset subgroups in sporadic Alzheimer's disease.	10.1186/s13195-023-01231-8	37131241	PMC10152764	not_available_in_current_archive	2023	Alzheimer's research & therapy	include_text	not_available_in_current_archive	high
1580	test	0text1580.txt	data/brat_core/eval/0text1580.txt	data/brat_core/eval/0text1580.ann	12	76	64361a959529652e30f8fb835999fb52dc860722f0adb778d27f8d2a17fd9e17	60c131a37c824325e5181fc52b2927920099ede8e9c5b66c3eb8757242226720	yes	What Influences the Willingness of Blacks and African Americans to Enroll in Preclinical Alzheimer's Disease Biomarker Research? A Qualitative Vignette Analysis.	10.3233/jad-215521	35466937	PMC9198766	not_available_in_current_archive	2022	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1581	test	0text1581.txt	data/brat_core/eval/0text1581.txt	data/brat_core/eval/0text1581.ann	11	70	7d16ccf9a2263f5b30194c6d5b89200bf6cad3047be476848cee281220dbf9e6	ecf08035b319ee745fa6652d9d05e001d9db8c1c3e7bb5ee4e762c1b67b213a3	yes	Communicating 5-Year Risk of Alzheimer's Disease Dementia: Development and Evaluation of Materials that Incorporate Multiple Genetic and Biomarker Research Results.	10.3233/jad-200993	33337371	PMC7877232	not_available_in_current_archive	2021	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1582	train	0text1582.txt	data/brat_core/eval/0text1582.txt	data/brat_core/eval/0text1582.ann	13	96	70701bec83b909c2049e1f4f6ac08928965c65b7aa9ff802ff6400d5d20dda48	5d499cc45b0f2b679a82806a3a08f42568ac204991186834dea16af46ee2dea7	yes	Serum BDNF as a Potential Biomarker of Alzheimer's Disease: Verification Through Assessment of Serum, Cerebrospinal Fluid, and Medial Temporal Lobe Atrophy.	10.3389/fneur.2021.653267	33967943	PMC8102980	not_available_in_current_archive	2021	Frontiers in neurology	include_text	not_available_in_current_archive	high
1583	test	0text1583.txt	data/brat_core/eval/0text1583.txt	data/brat_core/eval/0text1583.ann	8	83	08d73013d66107be476ecdbba736c15e57b3333c80e630b5c8f9a1659da10278	082d72474fa1a4c2383b82db0ded7419487478af888173215a4c0d5b51c502a4	yes	Could Altered Evoked Pain Responsiveness Be a Phenotypic Biomarker for Alzheimer's Disease Risk? A Cross-Sectional Analysis of Cognitively Healthy Individuals.	10.3233/jad-201293	33337380	PMC7990440	not_available_in_current_archive	2021	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1584	train	0text1584.txt	data/brat_core/eval/0text1584.txt	data/brat_core/eval/0text1584.ann	10	87	d728152188d2a1b22c2752045f02dc6afb56f7ded498ea763e7031ab8a0dc786	42cbab45b96cda5fea597a212777b45b2d3679996277fe5e9583bea123cf5d09	yes	Is plasma amyloid-β 1-42/1-40 a better biomarker for Alzheimer's disease than AβX-42/X-40?	10.1186/s12987-022-00390-4	36461122	PMC9719149	not_available_in_current_archive	2022	Fluids and barriers of the CNS	include_text	not_available_in_current_archive	high
1585	train	0text1585.txt	data/brat_core/eval/0text1585.txt	data/brat_core/eval/0text1585.ann	9	90	96b515c3796d97556152d9c6a6d3243566fafd745d2b5cc68ec2a7ac676314e4	2f78e431e89b75f65d289794264a314f2d8c6ef488ba5a2d5121a037d066bdd8	yes	Prediction of Alzheimer's disease biomarker status defined by the 'ATN framework' among cognitively healthy individuals: results from the EPAD longitudinal cohort study.	10.1186/s13195-020-00711-5	33168064	PMC7650169	not_available_in_current_archive	2020	Alzheimer's research & therapy	include_text	not_available_in_current_archive	high
1586	train	0text1586.txt	data/brat_core/eval/0text1586.txt	data/brat_core/eval/0text1586.ann	9	93	700291d1af3860cda2affaa6a012d760b3c156f0db464c4dbc3f313cb8c8a737	ae10e809c6d8f50e3c53a53c434daac70bcc563209fd54bae844e68892771237	yes	Quantitative Gradient Echo MRI Identifies Dark Matter as a New Imaging Biomarker of Neurodegeneration that Precedes Tisssue Atrophy in Early Alzheimer's Disease.	10.3233/jad-210503	34897083	PMC8842777	not_available_in_current_archive	2022	Journal of Alzheimer's disease : JAD	exclude_text	not_available_in_current_archive	high
1587	train	0text1587.txt	data/brat_core/eval/0text1587.txt	data/brat_core/eval/0text1587.ann	8	80	f1fda066b209bb5d0869bcf0080d9fc23943f82685d402627002814b02db100b	c77ad2ceb71b49c8c13c9e18202b6379ef3301fa1af59917ee0243d6bca8d048	yes	Selective Impairment of Long-Range Default Mode Network Functional Connectivity as a Biomarker for Preclinical Alzheimer’s Disease in People with Down Syndrome	10.3233/jad-210572	34776436	not_available_in_current_archive	not_available_in_current_archive	2021	Journal of Alzheimer s Disease	exclude_text	not_available_in_current_archive	high
1588	train	0text1588.txt	data/brat_core/eval/0text1588.txt	data/brat_core/eval/0text1588.ann	15	123	6d01d0238a78413f968cd5d6d0e2da24ac1ad272b5bb632b0a6b16000749c35a	f3582cbef4cd7e513b13a52a9e30b55e8bf9bf0dbd09de1d10a9551cedb70137	yes	A Conformational Variant of p53 (U-p53AZ) as Blood-Based Biomarker for the Prediction of the Onset of Symptomatic Alzheimer's Disease.	10.14283/jpad.2022.52	35841248	not_available_in_current_archive	not_available_in_current_archive	2022	The journal of prevention of Alzheimer's disease	include_text	not_available_in_current_archive	high
1589	train	0text1589.txt	data/brat_core/eval/0text1589.txt	data/brat_core/eval/0text1589.ann	15	66	7d5d319fe1d6c84d4091d45d1c0409304a4633e715088b27977f5bcef9b1d4bb	f617bad4b4d96dbb519e3d2b17a1e0e140cc42a0a638843460b01da8efcd66bd	yes	European Academy of Neurology/European Alzheimer's Disease Consortium position statement on diagnostic disclosure, biomarker counseling, and management of patients with mild cognitive impairment.	10.1111/ene.14668	33368924	PMC8246881	not_available_in_current_archive	2021	European journal of neurology	exclude_text	not_available_in_current_archive	high
1590	test	0text1590.txt	data/brat_core/eval/0text1590.txt	data/brat_core/eval/0text1590.ann	12	134	062c29aaff77a274cb2075b454824df1fbf7cfd9a29431f18ea6e1a087b37c42	6ed881bc429b4c84a05376d298eb147d368e79490e9bcc9c1c324eeaf254f52b	yes	Cerebrospinal fluid phospho-tau T217 outperforms T181 as a biomarker for the differential diagnosis of Alzheimer's disease and PET amyloid-positive patient identification.	10.1186/s13195-020-00596-4	32183883	PMC7079453	not_available_in_current_archive	2020	Alzheimer's research & therapy	include_text	not_available_in_current_archive	high
1591	test	0text1591.txt	data/brat_core/eval/0text1591.txt	data/brat_core/eval/0text1591.ann	10	66	eea54cd5e8331ae97969e035eb91816a97385c24d2b81be7565d33e647decb6b	623444aa7261fc91cb6c23f3079da992a9db61dd814ad7b906ad42350b95d928	yes	Smaller medial temporal lobe volumes in individuals with subjective cognitive decline and biomarker evidence of Alzheimer's disease-Data from three memory clinic studies.	10.1016/j.jalz.2018.09.002	30321506	not_available_in_current_archive	not_available_in_current_archive	2019	Alzheimer's & dementia : the journal of the Alzheimer's Association	exclude_text	not_available_in_current_archive	high
1592	train	0text1592.txt	data/brat_core/eval/0text1592.txt	data/brat_core/eval/0text1592.ann	11	85	a2cb72b4424efef68d7ed67106e4630ce1bbae2b593aed4b8578a5316c5be280	118c86e2e0e5449cbaffc3dcf5df6727def525ecf20ba0eab30d30788ff867d2	yes	Intranasal Insulin Reduces White Matter Hyperintensity Progression in Association with Improvements in Cognition and CSF Biomarker Profiles in Mild Cognitive Impairment and Alzheimer's Disease.	10.14283/jpad.2021.14	34101779	PMC10233712	not_available_in_current_archive	2021	The journal of prevention of Alzheimer's disease	include_text	not_available_in_current_archive	high
1593	train	0text1593.txt	data/brat_core/eval/0text1593.txt	data/brat_core/eval/0text1593.ann	9	81	d635b6297110e3761181eea05da720fba17aebe105a3eb05f09ebd7cac2bbd1b	c13abbeadc9c0cb3f04d8e26440a54f67b43c81f445881e71746a57119df98e9	yes	Platelet Activating Factor Receptor Exaggerates Microglia-Mediated Microenvironment by IL10-STAT3 Signaling: A Novel Potential Biomarker and Target for Diagnosis and Treatment of Alzheimer's Disease.	10.3389/fnagi.2022.856628	35572136	PMC9096237	not_available_in_current_archive	2022	Frontiers in aging neuroscience	include_text	not_available_in_current_archive	high
