doc_id	split	source_file	sha256_txt	match_confidence	match_reason	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision
1520	train	0text1520.txt	cbc0e2ec908b104a1a40a304427dbb05bea45bc058e3ef227d17d00320de14c4	high	abstract_phrase_match	Model-based stratification of progression along the Alzheimer disease continuum highlights the centrality of biomarker synergies.	10.1186/s13195-021-00941-1	35073974	PMC8787915	2022	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1521	train	0text1521.txt	3372c825683ce646fbf9b458fe36b24aadf21b76a2eb0b26d0aa1ed286c1b89a	high	abstract_prefix_exact_match	Impact prediction of translocation of the mitochondrial outer membrane 70 as biomarker in Alzheimer's disease.	10.3389/fnagi.2022.1013943	36408108	PMC9667059	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1523	val	0text1523.txt	23d9f3c98d6d88682a6000ab412074d8682880494025650eafecbc91d7f6e0ed	high	abstract_prefix_exact_match	Evaluation of Biochemical and Epigenetic Measures of Peripheral Brain-Derived Neurotrophic Factor (BDNF) as a Biomarker in Huntington's Disease Patients.	10.3389/fnmol.2019.00335	32038165	PMC6989488	2019	Frontiers in molecular neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1524	train	0text1524.txt	812d16b651e7eced450e904e44c18fca7ca42870d2f83b0c3fe3eea79302f243	high	abstract_phrase_match	A Pilot Cross-Sectional Study to Investigate the Biomarker Potential of Phosphorylated Neurofilament-H and Immune Mediators of Disability in Patients With 5 Year Relapsing-Remitting Multiple Sclerosis.	10.3389/fneur.2019.01046	31649604	PMC6794405	2019	Frontiers in neurology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1525	train	0text1525.txt	dbf4393ec1457ec453f15668eec8a5597f9713defca1f4b661ab5b8f6c7f3db1	high	abstract_phrase_match	Plasma Myeloperoxidase as a Potential Biomarker of Patient Response to Anti-Dementia Treatment in Alzheimer's Disease.	10.3233/jad-220642	36057826		2022	Journal of Alzheimer's disease : JAD	SAGE Publications	N		True	green	cc-by					include_text
1528	train	0text1528.txt	fd68568930ad711f7589cc638ddfde744b8dece667ae72506d47b5a8453db0ef	high	abstract_phrase_match	A New Serum Biomarker Set to Detect Mild Cognitive Impairment and Alzheimer's Disease by Peptidome Technology.	10.3233/jad-191016	31771070	PMC7029318	2020	Journal of Alzheimer's disease : JAD	SAGE Publications	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1529	train	0text1529.txt	0d68196b00e824e17d7738e7f3e3db32c4465555dd678fce147339eb402d4771	high	abstract_phrase_match	Increased prediction value of biomarker combinations for the conversion of mild cognitive impairment to Alzheimer's dementia.	10.1186/s40035-020-00210-5	32741361	PMC7397685	2020	Translational neurodegeneration	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1530	train	0text1530.txt	2bc7882fb999288433dbb1b59c30abdd2909bcd97b7261dcccc9e6a0de55f892	high	abstract_phrase_match	Altered Regional Cerebral Blood Flow and Brain Function Across the Alzheimer's Disease Spectrum: A Potential Biomarker.	10.3389/fnagi.2021.630382	33692680	PMC7937726	2021	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1533	train	0text1533.txt	72a5b67dd046a443a05588b8efedf8e93b196dccff43327be33be093150aece7	high	abstract_prefix_exact_match	Biomarker Genes Discovery of Alzheimer's Disease by Multi-Omics-Based Gene Regulatory Network Construction of Microglia.	10.3390/brainsci12091196	36138932	PMC9496783	2022	Brain sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1542	train	0text1542.txt	46f299645a3405f9d111015315bd78816a8cc9940fcdea160967d624df6f21a1	high	abstract_phrase_match	Aβ42 as a Biomarker of Alzheimer's Disease: Is Saliva a Viable Alternative to Cerebrospinal Fluid?	10.3390/brainsci12121729	36552188	PMC9775629	2022	Brain sciences	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1543	train	0text1543.txt	ebf8317aa975d85b7f2e5c94c3c417ab7ae9d7092a08dbe63fe8299be3f617bc	high	abstract_phrase_match	Network-level permutation entropy of resting-state MEG recordings: A novel biomarker for early-stage Alzheimer's disease?	10.1162/netn_a_00224	35733433	PMC9208018	2022	Network neuroscience (Cambridge, Mass.)	MIT Press	Y	cc by	True	gold	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0/	include_text
1545	train	0text1545.txt	b9116dc5d6bbe46db29d9be5557448fbd726db0b19ec7a2bb3be24dc37ab5e67	high	abstract_phrase_match	Neurofilament light as a biomarker of axonal degeneration in patients with mild cognitive impairment and Alzheimer's disease.	10.31083/j.jin2004088	34997710		2021	Journal of integrative neuroscience	IMR Press	N	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1548	train	0text1548.txt	116cd470d07a6387001dd884d1d72b741766929ef5ac58456056561a811d00c0	high	abstract_phrase_match	Core Alzheimer's disease cerebrospinal fluid biomarker assays are not affected by aspiration or gravity drip extraction methods.	10.1186/s13195-021-00812-9	33863377	PMC8052760	2021	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	include_text
1551	val	0text1551.txt	fbb7b4b5aa6232ffa6256f89735976f30c7493812fecd001a93401471c60c9e2	high	openalex_abstract_phrase_match	Longitudinal amyloid and tau accumulation in autosomal dominant Alzheimer’s disease: findings from the Colombia-Boston (COLBOS) biomarker study	10.1186/s13195-020-00765-5	33451357		2021	Alzheimer s Research & Therapy	Springer Science and Business Media LLC	Y	cc-by	True	gold	cc-by|cc-by-sa|other-oa				http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	include_text
1556	train	0text1556.txt	f05b94076a9b7d7e534eb5cd47a9bcca6a48e73d4f1b8d98943f313eab3b15d0	high	abstract_phrase_match	Plasma neurofilament light chain as a biomarker of Alzheimer's disease in Subjective Cognitive Decline and Mild Cognitive Impairment.	10.1007/s00415-022-11055-5	35288777	PMC9293849	2022	Journal of neurology	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1557	train	0text1557.txt	2cfa0fd26a4b3e8013cf69943e897a3113777a78a46b637b56c5e7c9895d2f60	high	openalex_abstract_prefix_exact_match	Normalization of CSF pTau measurement by Aβ40 improves its performance as a biomarker of Alzheimer’s disease	10.1186/s13195-020-00665-8	32799929		2020	Alzheimer s Research & Therapy	Springer Science and Business Media LLC	Y	cc-by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1558	train	0text1558.txt	7dce5ce54dddb2959e22e9a417821968663d662b261cb03333045823f14b0a61	high	abstract_phrase_match	Comparison and aggregation of event sequences across ten cohorts to describe the consensus biomarker evolution in Alzheimer's disease.	10.1186/s13195-022-01001-y	35443691	PMC9020023	2022	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1564	test	0text1564.txt	7949c57dfdfca9d4383d56e69390083c1dc71673cefc803aa99e385f4b72d682	high	abstract_phrase_match	The Influence of 24-h Ambulatory Blood Pressure on Cognitive Function and Neuropathological Biomarker in Patients With Alzheimer's Disease.	10.3389/fnagi.2022.909582	35813940	PMC9257169	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1565	train	0text1565.txt	84beef59047b07161ca6f68711b2dca61c48c55a7d85af7d00ee3c9ed5ca26e8	high	abstract_prefix_exact_match	Validity of cingulate-precuneus-temporo-parietal hypometabolism for single-subject diagnosis of biomarker-proven atypical variants of Alzheimer's Disease.	10.1007/s00415-022-11086-y	35347453	PMC9293827	2022	Journal of neurology	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1567	train	0text1567.txt	aaaa6fa85721f256ab937b8d88121606e746eb92a605625128dbe9b6aa87f6a1	high	abstract_phrase_match	Technical Performance Evaluation of Olink Proximity Extension Assay for Blood-Based Biomarker Discovery in Longitudinal Studies of Alzheimer's Disease.	10.3389/fneur.2022.889647	35734478	PMC9207419	2022	Frontiers in neurology	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1568	train	0text1568.txt	b711874652d831fe698465591c696ebaef3086cda04b301d69292f8c493ed6ee	high	abstract_prefix_exact_match	Longitudinal Intraindividual Cognitive Variability Is Associated With Reduction in Regional Cerebral Blood Flow Among Alzheimer's Disease Biomarker-Positive Older Adults.	10.3389/fnagi.2022.859873	35875798	PMC9300445	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1570	train	0text1570.txt	dde48996e218d441e867c296e1fe1066bb499565e43074da7dcec3fda0c0ace1	high	abstract_phrase_match	Tau Protein is Associated with Longitudinal Memory Decline in Cognitively Healthy Subjects with Normal Alzheimer's Disease Cerebrospinal Fluid Biomarker Levels.	10.3233/jad-190046	31177219		2019	Journal of Alzheimer's disease : JAD	SAGE Publications	N		True	bronze	public-domain				https://journals.sagepub.com/page/policies/text-and-data-mining-license	include_text
1572	train	0text1572.txt	50b86c993b83098a9c389b62236bce9260ca82e6a9793909852c408e9d97d5e4	high	abstract_phrase_match	Are Linear Measurements of the Nucleus Basalis of Meynert Suitable as a Diagnostic Biomarker in Mild Cognitive Impairment and Alzheimer Disease?	10.3174/ajnr.a6313	31727757	PMC6975347	2019	AJNR. American journal of neuroradiology	American Society of Neuroradiology (ASNR)	N		True	hybrid	cc-by					include_text
1573	train	0text1573.txt	9f6cecb308389acd6ac92d4f99c4f2aaaa598734e47a3730333e7969758f3d76	high	abstract_phrase_match	Association of Apolipoprotein E ɛ4 Allele With Clinical and Multimodal Biomarker Changes of Alzheimer Disease in Adults With Down Syndrome.	10.1001/jamaneurol.2021.1893	34228042	PMC8261691	2021	JAMA neurology	American Medical Association (AMA)	Y	cc by	True	hybrid	cc-by					include_text
1575	train	0text1575.txt	4350832cfece6a4874898404f9a2b1e4e3177cf3cd9cf39b5f448263c6bf81e3	high	abstract_phrase_match	Amyloid-β misfolding as a plasma biomarker indicates risk for future clinical Alzheimer's disease in individuals with subjective cognitive decline.	10.1186/s13195-020-00738-8	33357241	PMC7761044	2020	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1577	train	0text1577.txt	c8ef749b1df5e9c1e5abc68a781c5705252ea15b0d0d1e362f622613db63ace7	high	abstract_prefix_exact_match	Bioinformatics investigation on blood-based gene expressions of Alzheimer's disease revealed ORAI2 gene biomarker susceptibility: An explainable artificial intelligence-based approach.	10.1007/s11011-023-01171-0	36809524	PMC9942063	2023	Metabolic brain disease	Springer Science and Business Media LLC	Y	cc by	True	hybrid	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1578	train	0text1578.txt	2f69167233b91043de5c0ccc278ce7071bb32fa2b5748446c2614b192e8fa3fb	high	abstract_phrase_match	Cerebro-spinal fluid biomarker levels: phosphorylated tau (T) and total tau (N) as markers for rate of progression in Alzheimer's disease.	10.1186/s12883-019-1591-0	31918679	PMC6951013	2020	BMC neurology	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	include_text
1579	train	0text1579.txt	b836c3ac2894b590120a8f438def023018c0828bbdaeb7008ae9a1715252aaa4	high	abstract_phrase_match	A biomarker-validated time scale in years of disease progression has identified early- and late-onset subgroups in sporadic Alzheimer's disease.	10.1186/s13195-023-01231-8	37131241	PMC10152764	2023	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	include_text
1582	train	0text1582.txt	70701bec83b909c2049e1f4f6ac08928965c65b7aa9ff802ff6400d5d20dda48	high	abstract_prefix_exact_match	Serum BDNF as a Potential Biomarker of Alzheimer's Disease: Verification Through Assessment of Serum, Cerebrospinal Fluid, and Medial Temporal Lobe Atrophy.	10.3389/fneur.2021.653267	33967943	PMC8102980	2021	Frontiers in neurology	Frontiers Media SA	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	include_text
1584	train	0text1584.txt	d728152188d2a1b22c2752045f02dc6afb56f7ded498ea763e7031ab8a0dc786	high	source_text_supported_by_phrase	Is plasma amyloid-β 1-42/1-40 a better biomarker for Alzheimer's disease than AβX-42/X-40?	10.1186/s12987-022-00390-4	36461122	PMC9719149	2022	Fluids and barriers of the CNS		Y	cc-by	True	gold	cc-by				cc-by	include_text
1585	train	0text1585.txt	96b515c3796d97556152d9c6a6d3243566fafd745d2b5cc68ec2a7ac676314e4	high	abstract_phrase_match	Prediction of Alzheimer's disease biomarker status defined by the 'ATN framework' among cognitively healthy individuals: results from the EPAD longitudinal cohort study.	10.1186/s13195-020-00711-5	33168064	PMC7650169	2020	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa|other-oa				http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	include_text
1588	train	0text1588.txt	6d01d0238a78413f968cd5d6d0e2da24ac1ad272b5bb632b0a6b16000749c35a	high	abstract_phrase_match	A Conformational Variant of p53 (U-p53AZ) as Blood-Based Biomarker for the Prediction of the Onset of Symptomatic Alzheimer's Disease.	10.14283/jpad.2022.52	35841248		2022	The journal of prevention of Alzheimer's disease	Elsevier BV	N	cc by	True	diamond	cc-by|public-domain				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://creativecommons.org/licenses/by/4.0/	include_text
1590	test	0text1590.txt	062c29aaff77a274cb2075b454824df1fbf7cfd9a29431f18ea6e1a087b37c42	high	abstract_phrase_match	Cerebrospinal fluid phospho-tau T217 outperforms T181 as a biomarker for the differential diagnosis of Alzheimer's disease and PET amyloid-positive patient identification.	10.1186/s13195-020-00596-4	32183883	PMC7079453	2020	Alzheimer's research & therapy	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/|http://creativecommons.org/licenses/by/4.0/	include_text
1592	train	0text1592.txt	a2cb72b4424efef68d7ed67106e4630ce1bbae2b593aed4b8578a5316c5be280	high	abstract_phrase_match	Intranasal Insulin Reduces White Matter Hyperintensity Progression in Association with Improvements in Cognition and CSF Biomarker Profiles in Mild Cognitive Impairment and Alzheimer's Disease.	10.14283/jpad.2021.14	34101779	PMC10233712	2021	The journal of prevention of Alzheimer's disease	Elsevier BV	Y	cc by	True	diamond	cc-by				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://creativecommons.org/licenses/by/4.0/	include_text
1593	train	0text1593.txt	d635b6297110e3761181eea05da720fba17aebe105a3eb05f09ebd7cac2bbd1b	high	abstract_phrase_match	Platelet Activating Factor Receptor Exaggerates Microglia-Mediated Microenvironment by IL10-STAT3 Signaling: A Novel Potential Biomarker and Target for Diagnosis and Treatment of Alzheimer's Disease.	10.3389/fnagi.2022.856628	35572136	PMC9096237	2022	Frontiers in aging neuroscience	Frontiers Media SA	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
1595	train	0text1595.txt	fcae1e90799c2da80699bdb577d5407ba46141e7d464a2fc8423dd9156eecc69	high	abstract_prefix_exact_match	Distinct brain pathologies associated with Alzheimer's disease biomarker-related phospho-tau 181 and phospho-tau 217 in <i>App</i> knock-in mouse models of amyloid-β amyloidosis.	10.1093/braincomms/fcac286	36440096	PMC9683396	2022	Brain communications	Oxford University Press (OUP)	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	include_text
