doc_id	sentence_id	split	sentence_index	document_start	document_end	sentence_char_length	sentence_sha256	normalized_document_sha256	normalization_policy	newline_policy	text_status
1367	1367_15	train	15	1126	1434	308	e5643ad9363e86afb301e6b48b8d7e8f799d70b78ced06c67a2af91a205bb876	b45ec35f81e063cbb945fc94024c84eb6c4a3c3c63c304bce77977e4011c585d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1367	1367_16	train	16	1435	1631	196	bd0435f72bb942a4e1ad1d9f3a999b5c4d529035a5e0bc9f6656d07971514063	b45ec35f81e063cbb945fc94024c84eb6c4a3c3c63c304bce77977e4011c585d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1367	1367_17	train	17	1632	1700	68	f2fd6df00c456a9a2bfa1f1dcaf9bd7f404c3cef3d703a8d2098782454df3008	b45ec35f81e063cbb945fc94024c84eb6c4a3c3c63c304bce77977e4011c585d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1367	1367_18	train	18	1701	1871	170	4c1caaa37ff4ee40f5e97c046b71c0d55112c0b41c9379bd23e01ca680d2e14d	b45ec35f81e063cbb945fc94024c84eb6c4a3c3c63c304bce77977e4011c585d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1367	1367_19	train	19	1872	2023	151	5776f9a30b58c9fa418af6095b39295a5a1b458dee25a39a751e72bf45c9066b	b45ec35f81e063cbb945fc94024c84eb6c4a3c3c63c304bce77977e4011c585d	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1368	1368_5	train	5	0	158	158	f03d2de938408235c61be6b096c5c0787867e0d6cc3b1325b7f08a4b97cdf1ee	27c65201224d4f5db93127456b0ccfd3a9791a2e0ec5f9c50f02686ffa1ed4b9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1368	1368_6	train	6	159	366	207	5a5e8211ff80dedf329b08dbc934eaa9251640f3c32c2ed0470ee04db5b51368	27c65201224d4f5db93127456b0ccfd3a9791a2e0ec5f9c50f02686ffa1ed4b9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1368	1368_7	train	7	367	624	257	f30bb15b7dd8ba831199c88e917759995fbb6120cd94c948188a1cbd8b1457e9	27c65201224d4f5db93127456b0ccfd3a9791a2e0ec5f9c50f02686ffa1ed4b9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1368	1368_8	train	8	625	808	183	71e8c50a98ec69f4305d3ae3f2c0f7e307d2b14c2d3f6e3311e61b696e776d76	27c65201224d4f5db93127456b0ccfd3a9791a2e0ec5f9c50f02686ffa1ed4b9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1368	1368_9	train	9	809	1113	304	9ecd4a45960d5e6b5ca7b95e12fed32b17528fb26e6f63c4d8fdf7ec9a8936fd	27c65201224d4f5db93127456b0ccfd3a9791a2e0ec5f9c50f02686ffa1ed4b9	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1369	1369_8	train	8	0	127	127	be37ccc9893fa35f5d7d4e0e389b239d7d26893a7718cb1fb01f8bdd5c6917ad	6b18374546bb159f2d52912f90fc31886c1892c2096a13af0ff8893dcd33e365	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1369	1369_9	train	9	128	258	130	7d5adc9736a0d4ea0e4c35545a2a742bf54f25e834e14b0fd0bf2ac196613048	6b18374546bb159f2d52912f90fc31886c1892c2096a13af0ff8893dcd33e365	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1369	1369_10	train	10	259	393	134	c89689a204fd7326ac1f297227b01432b715f677b6a7a923ad0fb3c13b87e541	6b18374546bb159f2d52912f90fc31886c1892c2096a13af0ff8893dcd33e365	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1369	1369_11	train	11	394	484	90	6208942e13e16f1ab4c44932af3506c84f0988aa6e5e2653b7125884eacabe1d	6b18374546bb159f2d52912f90fc31886c1892c2096a13af0ff8893dcd33e365	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1369	1369_12	train	12	485	761	276	5cd4581dc607a7575e3bc5e934ffc71e777a288640d9e0664a89d14484426d3a	6b18374546bb159f2d52912f90fc31886c1892c2096a13af0ff8893dcd33e365	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1369	1369_13	train	13	762	910	148	1bf00e874442779af706ed07935ebb2a489e2e95a45565f04e804d154181ee2f	6b18374546bb159f2d52912f90fc31886c1892c2096a13af0ff8893dcd33e365	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1369	1369_14	train	14	911	1014	103	d68407d2506e747140378e5a6f9cdf7a751277dd742207418a62cb8d42802a06	6b18374546bb159f2d52912f90fc31886c1892c2096a13af0ff8893dcd33e365	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1369	1369_15	train	15	1015	1178	163	0ddb9db802966c26ec8439aebda8c9cd7e2f7ed4a756b3b1b085d494ba4cbbfc	6b18374546bb159f2d52912f90fc31886c1892c2096a13af0ff8893dcd33e365	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
137	137_5	train	5	0	237	237	9825b2c8d14beeea01eb6a6109b6abd74f6eb8ac6fd824c9a0d703263665c9f5	b5c16db29059c41611bf2d898682f795668cd37b1759da72a5c1377f0ecc9b0e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
137	137_6	train	6	238	423	185	78588a686c18d95492298fa63f3ad8df6d6006c460b6c28eca74287a59a0396d	b5c16db29059c41611bf2d898682f795668cd37b1759da72a5c1377f0ecc9b0e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
137	137_7	train	7	424	744	320	ecd51a53c93d53187e66c84773fad23b844ca17bb1ba368ea198449702a7d96b	b5c16db29059c41611bf2d898682f795668cd37b1759da72a5c1377f0ecc9b0e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
137	137_8	train	8	745	1144	399	e6f19c2ed88abccf068723ddcdc14dc6be10e061fd05b24f6e1969d0f1c8e841	b5c16db29059c41611bf2d898682f795668cd37b1759da72a5c1377f0ecc9b0e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
137	137_9	train	9	1145	1418	273	2df3e9f3cf3d96bc2581d48d7f9cc073487ee77441580141e8382441f127f94e	b5c16db29059c41611bf2d898682f795668cd37b1759da72a5c1377f0ecc9b0e	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1370	1370_9	val	9	0	229	229	75ea3f17d56add97704d4819104f8aac9cd37d8e5906be95b349f98e1265773b	f7102566c341a7e086d057beda2db4b5aeec3840eba881694db054e1c7d74499	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1370	1370_10	val	10	230	467	237	beab1a3fdf4749fc94f16a887eb42b06f2bbf43b54b96186b2d53f03ba89b291	f7102566c341a7e086d057beda2db4b5aeec3840eba881694db054e1c7d74499	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1370	1370_11	val	11	468	585	117	23726c5470e285035554d561d8a23dd6895e03bfcce0656fac0173506c9c94c3	f7102566c341a7e086d057beda2db4b5aeec3840eba881694db054e1c7d74499	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1370	1370_12	val	12	586	819	233	9e3ec5f80a094ae0df9ecd719b09d703daf01cde139987fed8c0253963d9dddd	f7102566c341a7e086d057beda2db4b5aeec3840eba881694db054e1c7d74499	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1370	1370_13	val	13	820	992	172	f13ab5c607bdb07aee7c186117a5199d8b1d8ab28b38a4b6f073893cf2e2d7f5	f7102566c341a7e086d057beda2db4b5aeec3840eba881694db054e1c7d74499	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1370	1370_14	val	14	993	1154	161	f0c78c16df5c4f31ad1c9acee623dcaf90c5adcb1767efef2739b16b65ce35c3	f7102566c341a7e086d057beda2db4b5aeec3840eba881694db054e1c7d74499	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1370	1370_15	val	15	1155	1255	100	4085a136d124e42c15866985a883c512b6fede2e162d367341280a90ad5ed130	f7102566c341a7e086d057beda2db4b5aeec3840eba881694db054e1c7d74499	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1370	1370_16	val	16	1256	1429	173	da90066fd21d81d76b1be84ad354a9844d9bd6a84e3bdad78f0788536c6f334e	f7102566c341a7e086d057beda2db4b5aeec3840eba881694db054e1c7d74499	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1370	1370_17	val	17	1430	1615	185	b2bbb49f519373259e42cd0b3f0ba39e99ed7556b78e10c1218e0b72473fab5c	f7102566c341a7e086d057beda2db4b5aeec3840eba881694db054e1c7d74499	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1371	1371_7	val	7	0	82	82	bd52811a692ab68838f1c8bc246eaf1c975c79cdf17f69c917cb3b7bee3c4593	fd95037cedb533d52f83d96cb88ac8c488f64af33fb79d58ea02b878ecc5d18f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1371	1371_8	val	8	83	266	183	8672e70265d212c4b5bb51e7fcc96a169d6c06fb5cb6f3dffb90929cd4aacec1	fd95037cedb533d52f83d96cb88ac8c488f64af33fb79d58ea02b878ecc5d18f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1371	1371_9	val	9	267	366	99	404e25e917700f58a12d9cf2dcfeebca3f406ac2c29261dfe3cb21d9c30fb572	fd95037cedb533d52f83d96cb88ac8c488f64af33fb79d58ea02b878ecc5d18f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1371	1371_10	val	10	367	522	155	c683168e34c40ad3f70fc3e80a39c9340cbee783b37a52fcd706c783aeb3f808	fd95037cedb533d52f83d96cb88ac8c488f64af33fb79d58ea02b878ecc5d18f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1371	1371_11	val	11	523	764	241	4ef010e12da883b91f25664344b8fcc700c5f4dbdd48c7ae9e195d3790ef9a97	fd95037cedb533d52f83d96cb88ac8c488f64af33fb79d58ea02b878ecc5d18f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1371	1371_12	val	12	765	901	136	bae080212a48f20374c13875da423139b6103d5cdd3e2a2716d61d230385acdc	fd95037cedb533d52f83d96cb88ac8c488f64af33fb79d58ea02b878ecc5d18f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1371	1371_13	val	13	902	1035	133	3571f48b528fd5fe6532c499f077de7c844c6708a52574b97f4aa23e39c9a884	fd95037cedb533d52f83d96cb88ac8c488f64af33fb79d58ea02b878ecc5d18f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1372	1372_9	train	9	0	138	138	dc90e51e023df6dca0257e42c491881e622ac0fe11524179334e69d07e51485f	0e19e9ba9c5f7e32b1821bfb1b5282a814265e1a95ab52b9f3c8b93d93836755	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1372	1372_10	train	10	139	279	140	ffb0ad61df09cfce7e50a355f54299506b79caa745fb67807f0a921a6ab10242	0e19e9ba9c5f7e32b1821bfb1b5282a814265e1a95ab52b9f3c8b93d93836755	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1372	1372_11	train	11	280	496	216	067ff63bb76d6d0d01c829cd562d047ec2e4d7cf7e2e8c7734d0157397d940e4	0e19e9ba9c5f7e32b1821bfb1b5282a814265e1a95ab52b9f3c8b93d93836755	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1372	1372_12	train	12	497	621	124	3ebf789cdad7b6fc1a78c80092ffbbe7d3abd97300913a5844ec93d475b45e00	0e19e9ba9c5f7e32b1821bfb1b5282a814265e1a95ab52b9f3c8b93d93836755	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1372	1372_13	train	13	622	727	105	0217ff28be48af889bf6495cd8950e9a756faa0b6b978611a89682e84ebd9e5b	0e19e9ba9c5f7e32b1821bfb1b5282a814265e1a95ab52b9f3c8b93d93836755	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1372	1372_14	train	14	728	872	144	af53503aca11043c4902f472d11dea00533c75700f6d631037c549f596f44818	0e19e9ba9c5f7e32b1821bfb1b5282a814265e1a95ab52b9f3c8b93d93836755	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1372	1372_15	train	15	873	1045	172	0760f1cb15a27af2207fe70ce4277292dd6c973069d802b3311f2793ced0dca0	0e19e9ba9c5f7e32b1821bfb1b5282a814265e1a95ab52b9f3c8b93d93836755	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1372	1372_16	train	16	1046	1236	190	d810a10c7825fd709852233db64bf2f63491c08070faf9c994606fad6feeb41e	0e19e9ba9c5f7e32b1821bfb1b5282a814265e1a95ab52b9f3c8b93d93836755	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1372	1372_17	train	17	1237	1420	183	92d548c75600ecd2dcb1300f7da33b12c5d96dbc29bbf4db64fc6a338e8ef402	0e19e9ba9c5f7e32b1821bfb1b5282a814265e1a95ab52b9f3c8b93d93836755	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1373	1373_9	train	9	0	111	111	c041c20fd20cd3739a362d4ae141672fbd4767f3ddce0c8004c2fa48823c673d	3b2ab913b31ba526ad6aa67b970c1484d5355aa386f810030964a03b2907bb03	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1373	1373_10	train	10	112	253	141	1018e016959fffc874c9b0882f0de4a64a05b5dca5f5fe71642ff3aa53811c35	3b2ab913b31ba526ad6aa67b970c1484d5355aa386f810030964a03b2907bb03	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1373	1373_11	train	11	254	380	126	696428afbe68d56f35cdd80dd9075495c4986725a025387d6f36e4afd536532f	3b2ab913b31ba526ad6aa67b970c1484d5355aa386f810030964a03b2907bb03	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1373	1373_12	train	12	381	660	279	644087b6dcd2550a187d605de2ca5d7a172c788e8584b66252a30d90034d51d3	3b2ab913b31ba526ad6aa67b970c1484d5355aa386f810030964a03b2907bb03	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1373	1373_13	train	13	661	1035	374	1009805202ade196fd21af4f72970ddbe8b893ac0404ded46d9f08e22b3da5ec	3b2ab913b31ba526ad6aa67b970c1484d5355aa386f810030964a03b2907bb03	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1373	1373_14	train	14	1036	1297	261	9f1dc59a5facc1d8b6ab6491cf0ebe10be307bf429da28b345dcd495567dcb39	3b2ab913b31ba526ad6aa67b970c1484d5355aa386f810030964a03b2907bb03	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1373	1373_15	train	15	1298	1453	155	607f8668b92316c916033aa893d214065d567fc04e759aaf94712bdeb32961ef	3b2ab913b31ba526ad6aa67b970c1484d5355aa386f810030964a03b2907bb03	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1373	1373_16	train	16	1454	1663	209	148353d176675626a27c528e55112179cfaff05404b002701d32590473b5bd4d	3b2ab913b31ba526ad6aa67b970c1484d5355aa386f810030964a03b2907bb03	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1373	1373_17	train	17	1664	1870	206	2ff26e670c9c74e62471e01812042036c390feee08ad409e0267db933734e973	3b2ab913b31ba526ad6aa67b970c1484d5355aa386f810030964a03b2907bb03	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1374	1374_7	val	7	0	232	232	5b4f99fe657cd40ec70ca3815fdf537eb3d95c25b210d82405c953f9ee617410	38a9471068c3850c5be43fc79d87383e5895756ef2f6d99982483d863346ef54	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1374	1374_8	val	8	233	411	178	6c64aed5e08043c80398b6fac179c96c553f1e70142185085384bc6017064a4d	38a9471068c3850c5be43fc79d87383e5895756ef2f6d99982483d863346ef54	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1374	1374_9	val	9	412	596	184	92122b533eb8000f210b79b3d316b46f3bdda09a81b4151811963fcfba9fb8e5	38a9471068c3850c5be43fc79d87383e5895756ef2f6d99982483d863346ef54	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1374	1374_10	val	10	597	761	164	e835b97328e7c2e740fa42d71f14b375babf638733197614314458a46cf647b5	38a9471068c3850c5be43fc79d87383e5895756ef2f6d99982483d863346ef54	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1374	1374_11	val	11	762	970	208	10ca50a8195c558ff1bc9f68105648d242bba9a2ebae0df7ad99e3f13ac5c460	38a9471068c3850c5be43fc79d87383e5895756ef2f6d99982483d863346ef54	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1374	1374_12	val	12	971	1087	116	cebc4a911fa138921f2a32de3a6b859896386808104586e631c0a40b6a0ca299	38a9471068c3850c5be43fc79d87383e5895756ef2f6d99982483d863346ef54	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1374	1374_13	val	13	1088	1278	190	92487c7dc21f263b40c090ff47eca9363233f7c4e6982422fc8cb2ade57770e0	38a9471068c3850c5be43fc79d87383e5895756ef2f6d99982483d863346ef54	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1375	1375_5	train	5	0	165	165	fe69b9e8d34062ed2e95f3a2430420f17a10a656be4359bf5ff058c8bd652c1c	cc8845f269686c72de48de6b2d5c1e027396fdc2eb74eaa76bf27b99862a150f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1375	1375_6	train	6	166	279	113	f64e7e437efeedb90c71fe46f59356b5477ba01e77d20029be39325f16a9bf88	cc8845f269686c72de48de6b2d5c1e027396fdc2eb74eaa76bf27b99862a150f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1375	1375_7	train	7	280	498	218	a52aa5d246d034d6978c32021d650874d653195c7f6a740b333ee45b317eb895	cc8845f269686c72de48de6b2d5c1e027396fdc2eb74eaa76bf27b99862a150f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1375	1375_8	train	8	499	642	143	7476b4d3dbf6d8a257f1ed3be494f0384d6a6dfab4951cd5f6dca81130503255	cc8845f269686c72de48de6b2d5c1e027396fdc2eb74eaa76bf27b99862a150f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1375	1375_9	train	9	643	865	222	6de23b91240df7b90bfd0a991d2a2c8a4f2eb9831d3d934876d3f73ebfdf6bbe	cc8845f269686c72de48de6b2d5c1e027396fdc2eb74eaa76bf27b99862a150f	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1376	1376_4	test	4	0	171	171	0dd5d4792d2114e8f51ed52181676cbc0a3ea6f4dba2f2d6a5dc1362ce07ea0d	743692fbc1cccb57e9ba624717534cea7a244cbd2963ab5d1894fcd56fd930ae	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1376	1376_5	test	5	172	325	153	5d9fbd05957427e55c1cb6d1cb93e4f636361540758ddd7ba926b94c29351c4f	743692fbc1cccb57e9ba624717534cea7a244cbd2963ab5d1894fcd56fd930ae	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1376	1376_6	test	6	326	461	135	094b19f8413b0bb63977dcc3eeb00bdb6fa6d7c4262ea9ca98daf647d9e70068	743692fbc1cccb57e9ba624717534cea7a244cbd2963ab5d1894fcd56fd930ae	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1376	1376_7	test	7	462	864	402	105c1105027f005c593fdb887d0a6f75deb993192c11a657fc04aad6c90e7c5d	743692fbc1cccb57e9ba624717534cea7a244cbd2963ab5d1894fcd56fd930ae	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1377	1377_7	train	7	0	87	87	3bcf0b60a2a6d29042fa214775189ecfbb3a68bd4257a8cf2fa4327274824582	f73ced5e532b1c0233bf3a9a5688fbf74b6ca8570eb4c2b9a27eb193809d38a5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1377	1377_8	train	8	88	198	110	6b54151bb87db22a92e7d2fe38062e3ce7278002ec76bc6cace572934c37ca22	f73ced5e532b1c0233bf3a9a5688fbf74b6ca8570eb4c2b9a27eb193809d38a5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1377	1377_9	train	9	199	424	225	22367f1a87dfaa55dfd68d8fee6824f94835bab69cb0dc7ccfcf615c3cfe7e76	f73ced5e532b1c0233bf3a9a5688fbf74b6ca8570eb4c2b9a27eb193809d38a5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1377	1377_10	train	10	425	637	212	bf6ab578ac3e5c0b753c29a0a025226c704eb776cb7053a96f42fac6b17febb6	f73ced5e532b1c0233bf3a9a5688fbf74b6ca8570eb4c2b9a27eb193809d38a5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1377	1377_11	train	11	638	745	107	6380928eb065eb3f9796def34f9f92edeffb05476e14fef12e07b39113d2917a	f73ced5e532b1c0233bf3a9a5688fbf74b6ca8570eb4c2b9a27eb193809d38a5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1377	1377_12	train	12	746	970	224	cf2297cc247cf0ea699bad2812793e6e51002a8067ebed4982d6dba6032372c2	f73ced5e532b1c0233bf3a9a5688fbf74b6ca8570eb4c2b9a27eb193809d38a5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1377	1377_13	train	13	971	1162	191	b210b948d2cdcca12b0ceea0d6489fc92f7546493e536c7d591e121286f0df3a	f73ced5e532b1c0233bf3a9a5688fbf74b6ca8570eb4c2b9a27eb193809d38a5	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1378	1378_7	test	7	0	212	212	9333f2d4bdfdfbbfdcc8bac4bbeb6fa2e933825a0b971205b9fb9ef920487262	2dd6bc11fdbabff2cb06ec8a3d70aa11f02c828d2a2be735da5675089b349542	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1378	1378_8	test	8	213	473	260	99f191eff3e0490e4548ab94fb76276961110d73e7b887d52fe12cb8bcf6556e	2dd6bc11fdbabff2cb06ec8a3d70aa11f02c828d2a2be735da5675089b349542	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1378	1378_9	test	9	474	632	158	368d2d58afbf0b70584d75a3db70df072d3ff3c3ba3c97c68e36cace488a8ef6	2dd6bc11fdbabff2cb06ec8a3d70aa11f02c828d2a2be735da5675089b349542	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1378	1378_10	test	10	633	864	231	b4360c6425f9dee3b4faddf3a4100ea20fafa9d91fc5140d65f530d890c06757	2dd6bc11fdbabff2cb06ec8a3d70aa11f02c828d2a2be735da5675089b349542	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1378	1378_11	test	11	865	1112	247	479fed3b2a530a994381058ccb0dd06ca820420c8a3d371544be2d956b5baee3	2dd6bc11fdbabff2cb06ec8a3d70aa11f02c828d2a2be735da5675089b349542	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1378	1378_12	test	12	1113	1295	182	932659185486dc7186f20496bda0c2f9c064d8ff786a4b567b5cb148a083cd05	2dd6bc11fdbabff2cb06ec8a3d70aa11f02c828d2a2be735da5675089b349542	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1378	1378_13	test	13	1296	1543	247	7e79a9a56d24ac7ba0dfddfcced94df75b8c938bfee05b96b282ce861345bbb5	2dd6bc11fdbabff2cb06ec8a3d70aa11f02c828d2a2be735da5675089b349542	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	excluded
1379	1379_10	test	10	0	112	112	f083e194484700077106c1009400a66a82b4bd1a7141bcc3ea022860bae9e25d	cdfe0a2e8647e17f82b3916e676bfe8138182a3e4e935a0d12347e7e11402859	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1379	1379_11	test	11	113	259	146	1d998e40ee4d72ceb0cab540b91ca06a44d18bb4abb0ebdf5af006299c439557	cdfe0a2e8647e17f82b3916e676bfe8138182a3e4e935a0d12347e7e11402859	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1379	1379_12	test	12	260	415	155	8b2bdd15916157c75015aae66983c344fac946e97af95b7c7eb6a346fe62afd2	cdfe0a2e8647e17f82b3916e676bfe8138182a3e4e935a0d12347e7e11402859	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1379	1379_13	test	13	416	589	173	9d5c78eedb899f74729948f5467990ef822d7b2e661dc74c4b78b533ce6db6e0	cdfe0a2e8647e17f82b3916e676bfe8138182a3e4e935a0d12347e7e11402859	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1379	1379_14	test	14	590	730	140	9f55c10cd629053ef9e1d72ef848d77ede3ce056660ade879c48470c7040f5f8	cdfe0a2e8647e17f82b3916e676bfe8138182a3e4e935a0d12347e7e11402859	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1379	1379_15	test	15	731	875	144	6d2fc239cc6c0a95b5c0cac86a82054ef810ac0f229d28ac515f052c8110f320	cdfe0a2e8647e17f82b3916e676bfe8138182a3e4e935a0d12347e7e11402859	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1379	1379_16	test	16	876	1007	131	6257de30b567421474fcc14fc892231b82f99ba2ce7a90620def25b94aef4c38	cdfe0a2e8647e17f82b3916e676bfe8138182a3e4e935a0d12347e7e11402859	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
1379	1379_17	test	17	1008	1117	109	11a02b9e314dec7278244686497152246a303c87be1fe88bc2bcc761f3e37474	cdfe0a2e8647e17f82b3916e676bfe8138182a3e4e935a0d12347e7e11402859	reviewed_release_text_utf8	preserve_reviewed_brat_newlines	included
