doc_id	split	source_file	provider	candidate_rank	candidate_title	candidate_doi	candidate_year	candidate_venue	candidate_oa_status	candidate_licenses	abstract_support	support_reason	query_used
1500	val	0text1500.txt	crossref	8	IC‐P‐113: Early Detection of Changes Consistent with AD Using Objective Evaluation of FDG‐PET Scans	10.1016/j.jalz.2010.05.128	2010	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""Objective To determine whether the Alzheimer disease (AD) dementia conversion-related pattern (ADCRP) on [F-18]FDG PET can serve as a valid predictor for the development of AD dementia, the individual expression of the ADCRP (subject score)"""
1500	val	0text1500.txt	crossref	9	Longitudinal changes of phosphorylated tau 181 and neurofilament light chain in plasma and their associations with tau‐ and amyloid‐PET	10.1002/alz.052940	2021	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""patients with available [F-18]FDG PET, [F-18]AV-45 PET, phosphorylated and total tau in CSF, and neurofilament light chain in"""
1500	val	0text1500.txt	crossref	10	P1‐070: The effects of spelling the word “world” backward on total score of MMSE	10.1016/j.jalz.2009.04.074	2009	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	adcrp dementia score conversion subject defined biologically total group predictor development value
1500	val	0text1500.txt	crossref	11	P2‐313: The Montreal Cognitive Assessment memory index score (MOCA‐MIS) and total MOCA score to help predict MCI conversion to Alzheimer's disease	10.1016/j.jalz.2012.05.1022	2012	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	adcrp dementia score conversion subject defined biologically total group predictor development value
1500	val	0text1500.txt	crossref	12	P3‐149: Conversion of Mild Cognitive Impairment (MCI) to Alzheimer Disease (AD): Risk factors	10.1016/j.jalz.2009.04.1124	2009	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""Objective To determine whether the Alzheimer disease (AD) dementia conversion-related pattern (ADCRP) on [F-18]FDG PET can serve as a valid predictor for the development of AD dementia, the individual expression of the ADCRP (subject score)"""
1500	val	0text1500.txt	crossref	13	"Review for ""Association between long‐term donepezil treatment and brain regional amyloid and tau burden among individuals with mild cognitive impairment assessed using 18 F‐AV‐45 and 18 F‐AV‐1451 PET"""	10.1002/jnr.24995/v1/review4	2021				unknown	crossref_no_abstract_available	"""patients with available [F-18]FDG PET, [F-18]AV-45 PET, phosphorylated and total tau in CSF, and neurofilament light chain in"""
1500	val	0text1500.txt	crossref	14	"Review for ""Association between long‐term donepezil treatment and brain regional amyloid and tau burden among individuals with mild cognitive impairment assessed using 18 F‐AV‐45 and 18 F‐AV‐1451 PET"""	10.1002/jnr.24995/v3/review1	2021				unknown	crossref_no_abstract_available	"""patients with available [F-18]FDG PET, [F-18]AV-45 PET, phosphorylated and total tau in CSF, and neurofilament light chain in"""
1500	val	0text1500.txt	crossref	15	"Review for ""Association between long‐term donepezil treatment and brain regional amyloid and tau burden among individuals with mild cognitive impairment assessed using 18 F‐AV‐45 and 18 F‐AV‐1451 PET"""	10.1002/jnr.24995/v1/review2	2021				unknown	crossref_no_abstract_available	"""patients with available [F-18]FDG PET, [F-18]AV-45 PET, phosphorylated and total tau in CSF, and neurofilament light chain in"""
1500	val	0text1500.txt	crossref	16	"Review for ""Association between long‐term donepezil treatment and brain regional amyloid and tau burden among individuals with mild cognitive impairment assessed using 18 F‐AV‐45 and 18 F‐AV‐1451 PET"""	10.1002/jnr.24995/v2/review2	2021				unknown	crossref_no_abstract_available	"""patients with available [F-18]FDG PET, [F-18]AV-45 PET, phosphorylated and total tau in CSF, and neurofilament light chain in"""
1500	val	0text1500.txt	crossref	17	Subject Index	10.1002/9781118719244.bindsub	2019	Group Processes ‐ Dynamics within and Between Groups, Third Edition		http://doi.wiley.com/10.1002/tdm_license_1.1|http://doi.wiley.com/10.1002/tdm_license_1.1	unknown	crossref_no_abstract_available	"""similar among the latter (all p > 0.1). Within the A+T+ group, the subject score of ADCRP was"""
1500	val	0text1500.txt	crossref	18	Table 3: Comparison of post treatment pain score by teeth type within each group in 2nd visit.	10.7717/peerj.13397/table-3					unknown	crossref_no_abstract_available	"""similar among the latter (all p > 0.1). Within the A+T+ group, the subject score of ADCRP was"""
1500	val	0text1500.txt	crossref	19	Table 3: Correlation analysis among parameters within each group.	10.7717/peerj.20695/table-3					unknown	crossref_no_abstract_available	"""similar among the latter (all p > 0.1). Within the A+T+ group, the subject score of ADCRP was"""
1500	val	0text1500.txt	crossref	20	Table 3: Within-body site Hamming score similarity compared scores generated from 10,000 random permutations of all body-sites.	10.7717/peerj.2571/table-3					unknown	crossref_no_abstract_available	"""similar among the latter (all p > 0.1). Within the A+T+ group, the subject score of ADCRP was"""
1561	train	0text1561.txt	crossref	1	Amyloid-&amp;beta; and Glucose Metabolism in Alzheimer's Disease	10.3233/978-1-60750-793-2-235	2011	Advances in Alzheimer’s Disease			unknown	crossref_no_abstract_available	"""Background: Aberrant amyloid-beta (A beta) deposition in the brain occurs two decades prior to the manifestation of Alzheimer's disease (AD) clinical symptoms and therefore brain A beta load measured using PET serves as a gold standard biom"""
1561	train	0text1561.txt	crossref	2	Bad Beta, Good Beta	10.2469/dig.v35.n3.1716	2005	CFA Digest			unknown	crossref_no_abstract_available	"""<1.35) and 63 assessed to have high brain A beta load (A beta+, SUVR >= 1.35). Results: Plasma"""
1561	train	0text1561.txt	crossref	3	Brain amyloid &amp;beta; protein and memory disruption in Alzheimer&amp;rsquo;s disease	10.2147/ndt.s7460	2010	Neuropsychiatric Disease and Treatment		http://creativecommons.org/licenses/by-nc/3.0/	unknown	crossref_no_abstract_available	"""Background: Aberrant amyloid-beta (A beta) deposition in the brain occurs two decades prior to the manifestation of Alzheimer's disease (AD) clinical symptoms and therefore brain A beta load measured using PET serves as a gold standard biom"""
1561	train	0text1561.txt	crossref	4	Correlation between beta-endorphin/beta-lipotropin-immunoreactivity and cortisol plasma concentrations	10.1016/0024-3205(84)90442-9	1984	Life Sciences		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""<1.35) and 63 assessed to have high brain A beta load (A beta+, SUVR >= 1.35). Results: Plasma"""
1561	train	0text1561.txt	crossref	5	Cortical Iron Deposition Is Multicausal, and Therefore Cannot Serve as a Biomarker for Early Cognitive Impairment	10.3348/kjr.2023.1070	2024	Korean Journal of Radiology		https://creativecommons.org/licenses/by-nc/4.0	unknown	crossref_no_abstract_available	beta plasma deposition ratios load biomarker suvr participants group therefore measured standard
1561	train	0text1561.txt	crossref	6	EEG beta 2 power as surrogate marker for memory impairment: a pilot study	10.1017/s1041610217000758	2017	International Psychogeriatrics		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	unknown	crossref_no_abstract_available	"""as surrogate markers. Objective: Investigation of plasma A beta as a surrogate marker for brain A beta deposition"""
1561	train	0text1561.txt	crossref	7	Figure 2: Group plots illustrating pre-post biomarker changes for (A) plasma BDNF concentrations, (B) plasma CTHB concentrations.	10.7717/peerj.4675/fig-2					unknown	crossref_no_abstract_available	beta plasma deposition ratios load biomarker suvr participants group therefore measured standard
1561	train	0text1561.txt	crossref	8	Florbetaben to Trace Amyloid-&amp;beta; in the Alzheimer Brain by Means of PET	10.3233/978-1-60750-793-2-247	2011	Advances in Alzheimer’s Disease			unknown	crossref_no_abstract_available	"""Background: Aberrant amyloid-beta (A beta) deposition in the brain occurs two decades prior to the manifestation of Alzheimer's disease (AD) clinical symptoms and therefore brain A beta load measured using PET serves as a gold standard biom"""
1561	train	0text1561.txt	crossref	9	Heparan Sulfate Accumulation in the Beta-Amyloid Protein Containing Lesions of Down’s Syndrome Occurs Prior to the Appearance of Fibrillar Amyloid	10.1007/978-94-011-3284-8_82	1991	Amyloid and Amyloidosis 1990			unknown	crossref_no_abstract_available	"""Background: Aberrant amyloid-beta (A beta) deposition in the brain occurs two decades prior to the manifestation of Alzheimer's"""
1561	train	0text1561.txt	crossref	10	I think, therefore I am	10.1887/0750307625/b1105c16		Measured Tones			unknown	crossref_no_abstract_available	beta plasma deposition ratios load biomarker suvr participants group therefore measured standard
1561	train	0text1561.txt	crossref	11	Identifying Potential Alzheimer�s Disease Biomarkers Beyond Amyloid-Beta and Tau	10.31979/etd.nz6j-vxkr					unknown	crossref_no_abstract_available	"""Background: Aberrant amyloid-beta (A beta) deposition in the brain occurs two decades prior to the manifestation of Alzheimer's"""
1561	train	0text1561.txt	crossref	12	Low-frequency waves in a high-beta collisionless plasma: polarization, compressibility and helicity	10.1017/s0022377800011442	1986	Journal of Plasma Physics		https://www.cambridge.org/core/terms	unknown	crossref_no_abstract_available	"""<1.35) and 63 assessed to have high brain A beta load (A beta+, SUVR >= 1.35). Results: Plasma"""
1561	train	0text1561.txt	crossref	13	Measurement of plasma beta in high-. beta. fusion experiments	10.2172/6532443	1978				unknown	crossref_no_abstract_available	"""<1.35) and 63 assessed to have high brain A beta load (A beta+, SUVR >= 1.35). Results: Plasma"""
1561	train	0text1561.txt	crossref	14	Multi-Objective Antenna Optimization Using Surrogate Models	10.1142/9781786341488_0007	2017	Multi-Objective Design of Antennas Using Surrogate Models			unknown	crossref_no_abstract_available	"""as surrogate markers. Objective: Investigation of plasma A beta as a surrogate marker for brain A beta deposition"""
1561	train	0text1561.txt	crossref	15	Neuronal localization of amyloid beta precursor mRNA in normal human brain and in Alzheimerʼs disease	10.1097/00002093-198802040-00010	1988	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Background: Aberrant amyloid-beta (A beta) deposition in the brain occurs two decades prior to the manifestation of Alzheimer's disease (AD) clinical symptoms and therefore brain A beta load measured using PET serves as a gold standard biom"""
1561	train	0text1561.txt	crossref	16	P2–204: Regional beta‐amyloid deposition several years prior to beta‐amyloid positivity	10.1016/j.jalz.2013.05.850	2013	Alzheimer's &amp; Dementia		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""Background: Aberrant amyloid-beta (A beta) deposition in the brain occurs two decades prior to the manifestation of Alzheimer's"""
1561	train	0text1561.txt	crossref	17	Relationship between beta amyloid peptide generating molecules and neprilysin in Alzheimer disease and normal brain	10.1016/s0006-8993(01)03008-6	2001	Brain Research		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Background: Aberrant amyloid-beta (A beta) deposition in the brain occurs two decades prior to the manifestation of Alzheimer's disease (AD) clinical symptoms and therefore brain A beta load measured using PET serves as a gold standard biom"""
1561	train	0text1561.txt	crossref	18	SPECTROSCOPIC STUDIES OF HIGH BETA PLASMA	10.1016/b978-0-08-020941-8.50059-7	1976	Pulsed High Beta Plasmas			unknown	crossref_no_abstract_available	"""<1.35) and 63 assessed to have high brain A beta load (A beta+, SUVR >= 1.35). Results: Plasma"""
1561	train	0text1561.txt	crossref	19	Supplemental Information 1: Measured body parameters (standard length – SL, wet weight - W) and sex ratios of the sampled fish.	10.7717/peerj.10642/supp-1					unknown	crossref_no_abstract_available	beta plasma deposition ratios load biomarker suvr participants group therefore measured standard
